"event_id";"user_id";"event_name";"event_time";"event_order";"device_type";"country";"kyc_status";"error_reason";"row_num"
"EVT_1767573762101_n4lqvcwle";2350;"FIRST_TRANSACTION_COMPLETED";"01/06/2023 02:47:24";1;"WEB";"FRANCE";"";"";1
"EVT_1767573762101_n6y7an05q";2202;"EMAIL_VERIFICATION_SENT";"01/13/2023 17:44:57";5;"ANDROID";"UK";"failed";"";1
"EVT_1767573762101_n8at0dvzo";2358;"KYC_SUBMITTED";"11/03/2023 23:56:57";1;"MOBILE";"UNITED KINGDOM";"";"";1
"EVT_1767573762101_n9y05064m";2278;"EMAIL_VERIFIED";"11/26/2023 06:55:00";2;"DESKTOP";"USA";"";"";1
"EVT_1767573762101_nb95pr1ah";2167;"KYC_APPROVED";"04/16/2023 12:25:57";1;"WEB";"USA";"";"";1
"EVT_1767573762101_nge5yzj4z";2327;"EMAIL_VERIFIED";"06/23/2023 06:11:29";9;"WEB";"USA";"PENDING";"";1
"EVT_1767573762101_nlzd85yhb";2364;"KYC_SUBMITTED";"04/30/2024 19:04:26";4;"WEB";"CANADA";"Rejected ";"";1
"EVT_1767573762101_nmecrt62q";2204;"EMAIL_VERIFIED";"10/26/2023 14:39:57";5;"ANDROID";"UK";"approved";"";1
"EVT_1767573762101_npgg2au6r";2262;"FIRST_TRANSACTION_COMPLETED";"09/05/2023 08:54:34";1;"WEB";"UK";"";"";1
"EVT_1767573762101_nu0fg6qsi";2193;"EMAIL_VERIFIED";"02/04/2023 01:38:56";3;"WEB";"GERMANY";"";"";1
"EVT_1767573762101_nvrcv9g6w";2190;"KYC_SUBMITTED";"12/12/2023 18:38:17";3;"MOBILE";"GERMANY";"";"";1
"EVT_1767573762101_nxpjj15h9";2223;"SIGNUP";"04/04/2024 11:09:31";3;"IOS";"GERMANY";"";"";1
"EVT_1767573762101_o0wa1jtn9";2299;"EMAIL_VERIFICATION_SENT";"02/05/2024 03:29:04";9;"ANDROID";"USA";"failed";"";1
"EVT_1767573762101_o69yw4nnm";2346;"FIRST_TRANSACTION_COMPLETED";"02/10/2023 13:36:42";2;"WEB";"UK";"";"";1
"EVT_1767573762101_o7cqke3gk";2365;"FIRST_TRANSACTION_COMPLETED";"08/30/2024 22:09:09";3;"WEB";"AUSTRALIA";"";"";1
"EVT_1767573762101_o9smizly5";2338;"EMAIL_VERIFIED";"11/04/2023 01:27:06";7;"WEB";"CANADA";"IN_REVIEW";"server_error";1
"EVT_1767573762101_ob037f3c9";2195;"SIGNUP";"01/29/2023 01:32:02";1;"IOS";"FRANCE";"";"";1
"EVT_1767573762101_obo8webiu";2199;"KYC_STARTED";"08/21/2024 08:30:35";2;"IOS";"FRANCE";"";"";1
"EVT_1767573762101_og0ugpu74";2365;"FIRST_TRANSACTION_COMPLETED";"08/30/2024 21:54:44";1;"MOBILE";"FRANCE";"";"";1
"EVT_1767573762101_oh9ckbh6q";2309;"EMAIL_VERIFIED";"01/02/2024 17:38:11";2;"MOBILE";"JAPAN";"";"";1
"EVT_1767573762101_oiglv6b60";2236;"KYC_APPROVED";"08/11/2024 14:08:27";5;"DESKTOP";"CANADA";" approved";"";1
"EVT_1767573762101_omzybqgk2";2365;"KYC_DOCUMENT_UPLOADED";"08/30/2024 22:01:16";2;"WEB";"FRANCE";"";"";1
"EVT_1767573762101_on0f1z0yq";2305;"KYC_REJECTED";"10/27/2024 13:02:37";1;"ANDROID";"GERMANY";"";"";1
"EVT_1767573762101_onbnrvlay";2269;"KYC_DOCUMENT_UPLOADED";"09/24/2023 05:08:14";4;"WEB";"USA";"in_review";"";1
"EVT_1767573762101_or6vt8usr";2342;"EMAIL_VERIFIED";"04/09/2023 09:32:38";6;"ANDROID";"UK";"Rejected ";"";1
"EVT_1767573762101_ox26vfd79";2255;"EMAIL_VERIFIED";"12/12/2023 17:17:12";1;"IOS";"GERMANY";"";"";1
"EVT_1767573762101_oxbog7gxg";2260;"KYC_STARTED";"07/16/2024 08:19:17";1;"IOS";"INDIA";"";"";1
"EVT_1767573762101_oxhxgplch";2163;"SIGNUP";"12/29/2024 18:55:42";3;"MOBILE";"UNITED STATES";"";"";1
"EVT_1767573762101_oz37k39ec";2306;"SIGNUP";"09/17/2023 02:17:47";5;"IOS";"CANADA";"under_review";"";1
"EVT_1767573762101_p09u134li";2342;"SIGNUP";"04/12/2023 15:22:27";8;"IOS";"CANADA";" approved";"";1
"EVT_1767573762101_p256ktd57";2344;"SIGNUP";"03/16/2024 11:01:43";1;"WEB";"FRANCE";"";"";1
"EVT_1767573762101_p2sbu9wvw";2342;"TRANSACTION_FAILED";"04/12/2023 02:20:15";7;"DESKTOP";"UNITED STATES";"rejected";"";1
"EVT_1767573762101_p5n93fbi2";2199;"TRANSACTION_FAILED";"08/21/2024 09:50:26";3;"WEB";"FRANCE";"";"";1
"EVT_1767573762101_p7ghu1q3m";2333;"SIGNUP";"11/12/2024 22:06:08";1;"MOBILE";"UK";"";"";1
"EVT_1767573762101_p9297lp62";2208;"TRANSACTION_FAILED";"09/08/2023 16:22:09";2;"ANDROID";"INDIA";"";"";1
"EVT_1767573762101_pezutoo4r";2221;"EMAIL_VERIFIED";"04/25/2023 09:49:41";4;"MOBILE";"CANADA";"Pending";"";1
"EVT_1767573762101_pfh2wn3ht";2292;"KYC_STARTED";"03/31/2023 10:12:06";1;"MOBILE";"INDIA";"";"";1
"EVT_1767573762101_pgz7eq888";2166;"EMAIL_VERIFIED";"11/30/2024 04:41:19";1;"IOS";"JAPAN";"";"";1
"EVT_1767573762101_ph7485cgu";2188;"KYC_REJECTED";"12/07/2023 04:01:48";6;"DESKTOP";"UK";"REJECTED";"";1
"EVT_1767573762101_phyciw96w";2200;"KYC_STARTED";"06/30/2024 19:00:22";2;"WEB";"UNITED STATES";"";"";1
"EVT_1767573762101_phyf0c8ll";2299;"KYC_STARTED";"02/03/2024 02:09:12";2;"IOS";"CANADA";"";"";1
"EVT_1767573762101_pmh0wnhv8";2230;"TRANSACTION_FAILED";"02/24/2023 00:56:15";2;"IOS";"FRANCE";"";"";1
"EVT_1767573762101_po25veas4";2349;"FIRST_TRANSACTION_COMPLETED";"05/30/2024 03:21:48";6;"WEB";"GERMANY";"PENDING";"";1
"EVT_1767573762101_po52akup6";2342;"EMAIL_VERIFIED";"04/12/2023 15:26:59";8;"MOBILE";"UK";"under_review";"TIMEOUT";1
"EVT_1767573762101_ponwu516b";2199;"KYC_SUBMITTED";"08/22/2024 05:30:54";6;"WEB";"UNITED STATES";"Pending";"";1
"EVT_1767573762101_pqp2c84he";2338;"KYC_STARTED";"10/31/2023 23:43:36";3;"DESKTOP";"USA";"";"";1
"EVT_1767573762101_pvg8bcjvb";2212;"KYC_STARTED";"02/06/2024 15:13:39";5;"IOS";"GERMANY";"rejected";"";1
"EVT_1767573762101_pym4i01oq";2353;"EMAIL_VERIFICATION_SENT";"04/10/2024 07:11:23";1;"DESKTOP";"UK";"";"";1
"EVT_1767573762101_q4c7svibj";2314;"KYC_SUBMITTED";"04/28/2024 20:56:30";2;"WEB";"GERMANY";"";"";1
"EVT_1767573762101_q5trlsmsa";2246;"KYC_STARTED";"10/09/2024 04:59:57";2;"ANDROID";"SINGAPORE";"";"";1
"EVT_1767573762101_q5uu16nnr";2170;"KYC_STARTED";"06/21/2023 16:52:26";6;"IOS";"UK";"Approved";"";1
"EVT_1767573762101_q777sjf41";2364;"TRANSACTION_FAILED";"04/30/2024 05:57:39";3;"IOS";"USA";"";"";1
"EVT_1767573762101_q8omwfga6";2349;"KYC_STARTED";"05/30/2024 02:34:16";5;"IOS";"FRANCE";"failed";"";1
"EVT_1767573762101_q9crpu000";2190;"KYC_REJECTED";"12/13/2023 04:35:26";4;"MOBILE";"CANADA";"rejected";"";1
"EVT_1767573762101_q9qjilk0p";2206;"KYC_STARTED";"07/28/2024 14:45:41";3;"MOBILE";"FRANCE";"";"";1
"EVT_1767573762101_q9rphkqe8";2357;"KYC_REJECTED";"08/02/2023 00:36:47";1;"MOBILE";"INDIA";"";"";1
"EVT_1767573762101_qf0cfptvx";2358;"EMAIL_VERIFIED";"11/04/2023 00:17:02";2;"ANDROID";"JAPAN";"";"";1
"EVT_1767573762101_qfogywmww";2203;"FIRST_TRANSACTION_COMPLETED";"11/08/2023 11:41:32";8;"DESKTOP";"UNITED KINGDOM";"Approved";"";1
"EVT_1767573762101_qfp7ci1xf";2329;"EMAIL_VERIFIED";"06/12/2023 14:21:14";1;"ANDROID";"AUSTRALIA";"";"";1
"EVT_1767573762101_qgicl16it";2321;"SIGNUP";"04/15/2023 23:14:41";1;"MOBILE";"UK";"";"";1
"EVT_1767573762101_qh4j9438g";2175;"KYC_REJECTED";"05/15/2023 13:26:20";7;"ANDROID";"FRANCE";"Rejected ";"";1
"EVT_1767573762101_qhozcx5wg";2331;"EMAIL_VERIFIED";"02/13/2023 05:08:46";8;"IOS";"USA";"Rejected ";"";1
"EVT_1767573762101_qj3oea5ih";2163;"EMAIL_VERIFIED";"12/30/2024 00:07:48";5;"ANDROID";"UNITED KINGDOM";"IN_REVIEW";"";1
"EVT_1767573762101_qkgb31sdw";2347;"FIRST_TRANSACTION_COMPLETED";"01/13/2024 08:00:27";1;"MOBILE";"SINGAPORE";"";"";1
"EVT_1767573762101_ql20txiem";2178;"TRANSACTION_FAILED";"11/27/2024 18:34:26";1;"WEB";"USA";"";"";1
"EVT_1767573762101_qo55b45ea";2350;"KYC_REJECTED";"01/06/2023 02:48:43";2;"IOS";"USA";"";"";1
"EVT_1767573762101_qokba2jqt";2180;"EMAIL_VERIFICATION_SENT";"01/16/2023 17:48:48";2;"MOBILE";"UK";"";"";1
"EVT_1767573762101_qpyfjguq3";2186;"KYC_REJECTED";"06/23/2024 15:03:44";1;"DESKTOP";"UNITED STATES";"";"";1
"EVT_1767573762101_qri3prf1p";2277;"SIGNUP";"08/13/2023 23:34:54";4;"WEB";"USA";"Rejected ";"";1
"EVT_1767573762101_qvlong392";2174;"KYC_REJECTED";"05/18/2023 23:47:43";1;"WEB";"CANADA";"";"";1
"EVT_1767573762101_qwgga3lfl";2304;"EMAIL_VERIFICATION_SENT";"05/31/2023 22:29:09";1;"DESKTOP";"FRANCE";"";"";1
"EVT_1767573762101_qxrg75cii";2302;"KYC_APPROVED";"05/01/2024 05:49:01";5;"DESKTOP";"UNITED KINGDOM";"rejected";"";1
"EVT_1767573762101_r1s1krvy6";2209;"SIGNUP";"11/01/2024 19:34:49";2;"ANDROID";"BRAZIL";"";"";1
"EVT_1767573762101_r2bcqx1oc";2268;"KYC_APPROVED";"07/13/2023 02:25:35";1;"IOS";"CANADA";"";"";1
"EVT_1767573762101_r2j7kkflj";2291;"TRANSACTION_FAILED";"09/04/2023 02:18:14";1;"WEB";"JAPAN";"";"";1
"EVT_1767573762101_r40vgm0qx";2288;"KYC_SUBMITTED";"03/30/2023 02:31:31";1;"IOS";"GERMANY";"";"";1
"EVT_1767573762101_rc3dhccls";2305;"SIGNUP";"10/29/2024 18:59:50";7;"IOS";"JAPAN";"Pending";"duplicate_account";1
"EVT_1767573762101_rczpsmcwz";2237;"KYC_APPROVED";"02/18/2023 20:11:35";2;"MOBILE";"UK";"";"";1
"EVT_1767573762101_rdzxenl79";2173;"KYC_APPROVED";"02/08/2023 19:44:15";2;"MOBILE";"CANADA";"";"";1
"EVT_1767573762101_redir2iyz";2211;"FIRST_TRANSACTION_COMPLETED";"06/16/2024 13:13:41";2;"ANDROID";"AUSTRALIA";"";"";1
"EVT_1767573762101_rfd9zrgdk";2165;"SIGNUP";"08/01/2023 09:46:53";3;"WEB";"CANADA";"";"";1
"EVT_1767573762101_rhmopaqgp";2367;"KYC_APPROVED";"09/21/2024 13:42:45";4;"ANDROID";"GERMANY";"IN_REVIEW";"";1
"EVT_1767573762101_rk1s77y7l";2271;"SIGNUP";"11/26/2024 07:20:02";5;"IOS";"BRAZIL";"PENDING";"";1
"EVT_1767573762101_rknzrg2fo";2304;"KYC_DOCUMENT_UPLOADED";"06/01/2023 11:21:48";5;"ANDROID";"UK";"approved";"";1
"EVT_1767573762101_rldwc21zp";2165;"FIRST_TRANSACTION_INITIATED";"08/01/2023 08:05:46";1;"MOBILE";"BRAZIL";"";"";1
"EVT_1767573762101_rpao5k1b8";2206;"TRANSACTION_FAILED";"07/28/2024 14:01:13";1;"WEB";"FRANCE";"";"";1
"EVT_1767573762101_rph88otgm";2175;"EMAIL_VERIFIED";"05/14/2023 04:38:37";2;"ANDROID";"INDIA";"";"";1
"EVT_1767573762101_rr1zupsvo";2233;"SIGNUP";"04/14/2023 01:52:01";1;"ANDROID";"SINGAPORE";"";"";1
"EVT_1767573762101_rw3wgn6x4";2270;"SIGNUP";"04/04/2023 22:35:31";3;"MOBILE";"INDIA";"";"";1
"EVT_1767573762101_ry2xmstri";2232;"FIRST_TRANSACTION_INITIATED";"01/10/2024 02:46:27";1;"IOS";"UK";"";"";1
"EVT_1767573762101_ry9gzfc3t";2236;"KYC_STARTED";"08/13/2024 17:37:42";7;"MOBILE";"USA";"under_review";"";1
"EVT_1767573762101_rzb0fjp93";2173;"FIRST_TRANSACTION_INITIATED";"02/11/2023 20:29:56";8;"IOS";"INDIA";"Approved";"";1
"EVT_1767573762101_s002hy162";2197;"KYC_STARTED";"09/30/2023 05:55:53";5;"MOBILE";"INDIA";"REJECTED";"";1
"EVT_1767573762101_s3w9k7l0y";2312;"SIGNUP";"07/05/2023 13:15:13";2;"MOBILE";"USA";"";"";1
"EVT_1767573762101_s4ob3g2k3";2175;"KYC_STARTED";"05/14/2023 04:28:49";1;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762101_s5weh8w82";2318;"KYC_SUBMITTED";"10/21/2024 23:55:27";3;"ANDROID";"INDIA";"";"";1
"EVT_1767573762101_s6yrr3u4d";2190;"SIGNUP";"12/12/2023 16:49:35";1;"WEB";"BRAZIL";"";"";1
"EVT_1767573762101_s705yepj5";2358;"KYC_STARTED";"11/04/2023 05:01:26";4;"DESKTOP";"CANADA";"pending";"";1
"EVT_1767573762101_sblxas3uy";2263;"SIGNUP";"02/19/2023 01:04:17";1;"IOS";"SINGAPORE";"";"";1
"EVT_1767573762101_scdfpw3t1";2191;"FIRST_TRANSACTION_COMPLETED";"07/23/2023 06:54:23";4;"IOS";"UK";" approved";"";1
"EVT_1767573762101_sclhvqhb7";2327;"SIGNUP";"06/19/2023 18:18:45";6;"WEB";"UK";"rejected";"";1
"EVT_1767573762101_sd8c53iwj";2223;"EMAIL_VERIFIED";"04/06/2024 11:43:54";7;"MOBILE";"USA";"Pending";"document_unclear";1
"EVT_1767573762101_sgw9lvltr";2299;"EMAIL_VERIFIED";"02/03/2024 03:08:35";3;"IOS";"BRAZIL";"";"";1
"EVT_1767573762101_sjoblgsc1";2318;"TRANSACTION_FAILED";"10/23/2024 22:00:59";9;"IOS";"AUSTRALIA";"PENDING";"";1
"EVT_1767573762101_sjxe70rbe";2285;"FIRST_TRANSACTION_COMPLETED";"08/03/2024 21:35:00";2;"ANDROID";"JAPAN";"";"";1
"EVT_1767573762101_sksr25wyd";2259;"FIRST_TRANSACTION_COMPLETED";"07/12/2023 12:10:25";1;"IOS";"INDIA";"";"";1
"EVT_1767573762101_sleg1bot8";2307;"SIGNUP";"04/03/2024 23:27:01";3;"ANDROID";"GERMANY";"";"";1
"EVT_1767573762101_snynst3m7";2360;"EMAIL_VERIFICATION_SENT";"05/04/2023 02:24:56";1;"ANDROID";"BRAZIL";"";"";1
"EVT_1767573762101_snzra8al6";2231;"SIGNUP";"07/19/2024 19:20:31";2;"MOBILE";"CANADA";"";"";1
"EVT_1767573762101_spxmbxblr";2316;"FIRST_TRANSACTION_COMPLETED";"08/19/2023 11:19:17";1;"IOS";"GERMANY";"";"";1
"EVT_1767573762101_srnitffyl";2253;"KYC_STARTED";"03/08/2024 07:07:34";7;"MOBILE";"USA";"rejected";"Payment Gateway Error";1
"EVT_1767573762101_suzirmg12";2302;"EMAIL_VERIFIED";"04/30/2024 10:46:58";3;"DESKTOP";"UK";"";"";1
"EVT_1767573762101_svn97jof5";2180;"EMAIL_VERIFICATION_SENT";"01/16/2023 22:16:44";4;"DESKTOP";"JAPAN";"Pending";"";1
"EVT_1767573762101_sx1z93j9t";2335;"TRANSACTION_FAILED";"11/06/2024 16:36:32";1;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762101_sz1ao0v24";2193;"EMAIL_VERIFIED";"02/04/2023 00:18:57";2;"WEB";"UK";"";"";1
"EVT_1767573762101_t3mzmasf1";2338;"EMAIL_VERIFIED";"11/01/2023 19:29:06";5;"MOBILE";"GERMANY";"rejected";"document_expired";1
"EVT_1767573762101_t4nilqwci";2258;"TRANSACTION_FAILED";"08/02/2024 18:01:23";1;"WEB";"FRANCE";"";"";1
"EVT_1767573762101_t564cisr6";2361;"SIGNUP";"07/25/2024 09:05:18";1;"MOBILE";"GERMANY";"";"";1
"EVT_1767573762101_teov3qb3b";2302;"KYC_APPROVED";"04/30/2024 10:14:30";2;"MOBILE";"BRAZIL";"";"";1
"EVT_1767573762101_tf8q5fia9";2175;"KYC_REJECTED";"05/14/2023 05:14:34";3;"DESKTOP";"INDIA";"";"document_expired";1
"EVT_1767573762101_tgtdh6dyl";2343;"KYC_SUBMITTED";"06/21/2023 17:02:13";2;"ANDROID";"UNITED STATES";"";"";1
"EVT_1767573762101_thi97azij";2196;"FIRST_TRANSACTION_INITIATED";"06/11/2024 01:01:02";1;"ANDROID";"INDIA";"";"";1
"EVT_1767573762101_ti7l42j6a";2187;"KYC_REJECTED";"09/28/2023 15:54:24";3;"ANDROID";"BRAZIL";"";"";1
"EVT_1767573762101_tjko1hodi";2327;"EMAIL_VERIFIED";"06/19/2023 18:13:34";5;"IOS";"UNITED KINGDOM";"Approved";"";1
"EVT_1767573762101_tmqqbwwhn";2198;"KYC_APPROVED";"12/08/2023 10:54:12";6;"ANDROID";"AUSTRALIA";"under_review";"";1
"EVT_1767573762101_toj4wur9v";2295;"KYC_REJECTED";"04/21/2023 18:19:24";6;"MOBILE";"BRAZIL";"in_review";"";1
"EVT_1767573762101_tu4799gx1";2349;"KYC_STARTED";"05/29/2024 19:34:27";1;"WEB";"UNITED KINGDOM";"";"";1
"EVT_1767573762101_tvn36ojra";2250;"TRANSACTION_FAILED";"03/04/2024 16:31:14";2;"IOS";"FRANCE";"";"";1
"EVT_1767573762101_tw5xvwmtb";2188;"KYC_SUBMITTED";"12/06/2023 10:43:43";3;"MOBILE";"UK";"";"";1
"EVT_1767573762101_twgvqw1nz";2181;"FIRST_TRANSACTION_COMPLETED";"02/15/2024 09:15:37";1;"IOS";"UK";"";"";1
"EVT_1767573762101_txnap7n5c";2169;"FIRST_TRANSACTION_COMPLETED";"09/08/2024 11:25:15";3;"MOBILE";"JAPAN";"";"";1
"EVT_1767573762101_u5rtyzaqr";2180;"EMAIL_VERIFICATION_SENT";"01/17/2023 00:14:59";5;"WEB";"UNITED KINGDOM";"PENDING";"";1
"EVT_1767573762101_u6c5joore";2331;"FIRST_TRANSACTION_COMPLETED";"02/13/2023 05:09:29";9;"WEB";"JAPAN";"REJECTED";"";1
"EVT_1767573762101_ubbrcnimc";2277;"FIRST_TRANSACTION_INITIATED";"08/13/2023 05:25:27";3;"IOS";"CANADA";"";"";1
"EVT_1767573762101_ubh90upki";2207;"EMAIL_VERIFICATION_SENT";"02/22/2024 19:46:10";6;"IOS";"FRANCE";" approved";"";1
"EVT_1767573762101_ubo0hu8yr";2223;"EMAIL_VERIFICATION_SENT";"04/05/2024 11:00:13";6;"DESKTOP";"INDIA";"REJECTED";"";1
"EVT_1767573762101_uci74qtbb";2274;"KYC_SUBMITTED";"07/01/2024 04:15:02";1;"MOBILE";"GERMANY";"";"";1
"EVT_1767573762101_ud1m8w4x8";2354;"EMAIL_VERIFIED";"02/13/2023 04:12:03";1;"MOBILE";"INDIA";"";"";1
"EVT_1767573762101_ud5pehpvc";2338;"TRANSACTION_FAILED";"11/01/2023 20:11:35";6;"MOBILE";"FRANCE";"pending";"";1
"EVT_1767573762101_udhciizex";2214;"EMAIL_VERIFICATION_SENT";"02/18/2024 00:09:53";2;"WEB";"INDIA";"";"";1
"EVT_1767573762101_udiwdtzwo";2245;"EMAIL_VERIFIED";"02/26/2024 19:21:03";1;"ANDROID";"GERMANY";"";"";1
"EVT_1767573762101_uf8wfcfts";2298;"KYC_DOCUMENT_UPLOADED";"05/31/2024 19:45:02";1;"DESKTOP";"AUSTRALIA";"";"";1
"EVT_1767573762101_uhto19nc6";2197;"TRANSACTION_FAILED";"09/30/2023 02:47:36";4;"MOBILE";"JAPAN";"under_review";"";1
"EVT_1767573762101_uj01vtjbr";2176;"EMAIL_VERIFIED";"05/20/2023 10:10:50";1;"MOBILE";"BRAZIL";"";"";1
"EVT_1767573762101_ujlpa7szk";2315;"SIGNUP";"12/22/2024 13:10:56";1;"ANDROID";"USA";"";"";1
"EVT_1767573762101_uma5c9g20";2184;"SIGNUP";"10/16/2024 20:37:51";3;"WEB";"UK";"";"";1
"EVT_1767573762101_ump2f7agy";2330;"EMAIL_VERIFICATION_SENT";"02/07/2024 05:28:05";3;"WEB";"FRANCE";"";"";1
"EVT_1767573762101_urq0ooj0y";2207;"EMAIL_VERIFIED";"02/22/2024 11:07:37";3;"DESKTOP";"USA";"";"";1
"EVT_1767573762101_utcks7xzq";2215;"EMAIL_VERIFIED";"08/08/2023 03:31:06";2;"ANDROID";"SINGAPORE";"";"";1
"EVT_1767573762101_uuuxlknza";2249;"TRANSACTION_FAILED";"08/01/2024 12:32:25";2;"IOS";"AUSTRALIA";"";"";1
"EVT_1767573762101_uw33ddii1";2173;"KYC_DOCUMENT_UPLOADED";"02/09/2023 05:42:55";6;"ANDROID";"FRANCE";" approved";"";1
"EVT_1767573762101_uyxcphrel";2280;"TRANSACTION_FAILED";"07/17/2023 09:56:20";3;"MOBILE";"UNITED KINGDOM";"";"";1
"EVT_1767573762101_v0kaxi5ug";2237;"FIRST_TRANSACTION_COMPLETED";"02/18/2023 21:38:55";3;"WEB";"UK";"";"";1
"EVT_1767573762101_v32z7c7u0";2324;"TRANSACTION_FAILED";"11/05/2023 15:42:54";4;"IOS";"UNITED KINGDOM";"Rejected ";"";1
"EVT_1767573762101_v3ytef77w";2336;"EMAIL_VERIFICATION_SENT";"05/06/2023 00:41:14";1;"WEB";"CANADA";"";"";1
"EVT_1767573762101_v7prmurqp";2253;"TRANSACTION_FAILED";"03/09/2024 06:03:24";8;"ANDROID";"UNITED KINGDOM";"failed";"network_error";1
"EVT_1767573762101_v7v6jq310";2341;"EMAIL_VERIFIED";"03/26/2023 20:23:26";7;"ANDROID";"USA";"approved";"";1
"EVT_1767573762101_v873q62xk";2342;"TRANSACTION_FAILED";"04/08/2023 23:41:33";1;"IOS";"GERMANY";"";"";1
"EVT_1767573762101_v8c86ax2i";2356;"KYC_STARTED";"10/31/2024 09:38:16";3;"DESKTOP";"USA";"";"";1
"EVT_1767573762101_v8jd5r55d";2221;"KYC_SUBMITTED";"04/25/2023 12:44:20";6;"WEB";"INDIA";"failed";"";1
"EVT_1767573762101_vaw5wssft";2341;"SIGNUP";"03/25/2023 11:30:58";5;"IOS";"CANADA";"REJECTED";"";1
"EVT_1767573762101_vgbz4kbt6";2273;"KYC_STARTED";"03/04/2023 15:47:28";1;"IOS";"GERMANY";"";"";1
"EVT_1767573762101_vl76j7ql5";2345;"TRANSACTION_FAILED";"05/30/2023 05:23:04";5;"DESKTOP";"GERMANY";"IN_REVIEW";"server_error";1
"EVT_1767573762101_vnprryk4i";2321;"EMAIL_VERIFIED";"04/16/2023 11:27:42";4;"ANDROID";"BRAZIL";"in_review";"";1
"EVT_1767573762101_vo3i8fihh";2300;"SIGNUP";"05/12/2023 19:05:06";1;"ANDROID";"UK";"";"";1
"EVT_1767573762101_vpuexwrpo";2352;"EMAIL_VERIFIED";"11/10/2023 06:47:14";2;"ANDROID";"INDIA";"";"";1
"EVT_1767573762101_vqjbgfvd2";2362;"TRANSACTION_FAILED";"09/13/2024 12:17:10";2;"DESKTOP";"AUSTRALIA";"";"";1
"EVT_1767573762101_vs0eip7o2";2229;"EMAIL_VERIFIED";"10/22/2023 20:40:01";3;"ANDROID";"JAPAN";"";"";1
"EVT_1767573762101_vsacezny3";2253;"EMAIL_VERIFICATION_SENT";"03/05/2024 17:46:24";6;"WEB";"INDIA";"under_review";"";1
"EVT_1767573762101_vsttu218y";2345;"KYC_APPROVED";"05/30/2023 21:01:55";7;"WEB";"JAPAN";"PENDING";"Payment Gateway Error";1
"EVT_1767573762101_vtpm26qva";2204;"KYC_APPROVED";"10/25/2023 14:20:24";2;"ANDROID";"UK";"";"";1
"EVT_1767573762101_vwrpa2bx2";2228;"KYC_REJECTED";"11/14/2024 06:00:11";5;"DESKTOP";"UK";"approved";"";1
"EVT_1767573762101_vxsiow035";2301;"TRANSACTION_FAILED";"12/19/2023 12:51:21";1;"IOS";"FRANCE";"";"";1
"EVT_1767573762101_w0lej1mqk";2215;"TRANSACTION_FAILED";"08/08/2023 03:13:23";1;"WEB";"INDIA";"";"";1
"EVT_1767573762101_w1t20xye6";2256;"KYC_DOCUMENT_UPLOADED";"11/03/2023 23:24:44";2;"MOBILE";"INDIA";"";"";1
"EVT_1767573762101_w1tnkrtpi";2253;"TRANSACTION_FAILED";"03/04/2024 23:42:30";2;"MOBILE";"GERMANY";"";"";1
"EVT_1767573762101_wbf412i73";2293;"EMAIL_VERIFICATION_SENT";"07/05/2024 04:42:43";1;"WEB";"UK";"";"";1
"EVT_1767573762101_we6i91ujo";2195;"KYC_STARTED";"01/29/2023 01:44:02";2;"IOS";"JAPAN";"";"";1
"EVT_1767573762101_wf8bmdqt7";2225;"KYC_STARTED";"05/27/2023 20:29:55";1;"ANDROID";"AUSTRALIA";"";"";1
"EVT_1767573762101_wf9xr0gii";2359;"EMAIL_VERIFIED";"03/26/2023 21:21:55";4;"MOBILE";"UNITED STATES";"pending";"";1
"EVT_1767573762101_wnvyw1uax";2349;"KYC_STARTED";"05/30/2024 19:43:03";7;"MOBILE";"USA";"failed";"server_error";1
"EVT_1767573762101_wp0n4b9x8";2355;"EMAIL_VERIFIED";"03/05/2023 13:53:33";3;"WEB";"BRAZIL";"";"";1
"EVT_1767573762101_wr0j6fyge";2270;"SIGNUP";"04/04/2023 22:20:37";2;"ANDROID";"UNITED KINGDOM";"";"";1
"EVT_1767573762101_wso1zj7w1";2205;"FIRST_TRANSACTION_INITIATED";"10/02/2023 00:23:53";3;"WEB";"UK";"";"";1
"EVT_1767573762101_wupe22vcg";2201;"KYC_DOCUMENT_UPLOADED";"05/27/2024 19:08:20";1;"MOBILE";"CANADA";"";"";1
"EVT_1767573762101_wvh98vpm6";2174;"SIGNUP";"05/19/2023 00:15:38";2;"IOS";"UK";"";"";1
"EVT_1767573762101_wvrbpb1i4";2243;"SIGNUP";"04/20/2024 17:06:58";2;"IOS";"BRAZIL";"";"";1
"EVT_1767573762101_wxgihxp98";2337;"KYC_STARTED";"06/01/2024 01:00:32";1;"MOBILE";"USA";"";"";1
"EVT_1767573762101_wxj2ia4o5";2235;"TRANSACTION_FAILED";"04/22/2023 08:47:46";1;"IOS";"INDIA";"";"duplicate_account";1
"EVT_1767573762101_wy9fq0x8w";2289;"TRANSACTION_FAILED";"09/17/2024 12:19:38";3;"IOS";"GERMANY";"";"";1
"EVT_1767573762101_x11g9biy4";2366;"SIGNUP";"10/22/2024 04:13:05";5;"MOBILE";"INDIA";"REJECTED";"";1
"EVT_1767573762101_x236u01zj";2228;"TRANSACTION_FAILED";"11/13/2024 06:43:04";2;"ANDROID";"AUSTRALIA";"";"";1
